Gene	Sample	OTU	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples	Kingdom	Phylum	Class	Order	Family	Genus	Species
K09903	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K09903	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K09903	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K09903	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K09902	sample1	61102	1.0	0.25	0.25	1.0	0.5
K09902	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00773	sample1	290426	1.0	0.1	0.1	0.133333333333	0.0666666666667
K00773	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K00773	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K00773	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K00773	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K00772	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00772	sample2	61102	1.0	0.25	0.25	1.0	0.5
K07177	sample1	290426	1.0	0.1	0.1	0.2	0.2
K07177	sample1	265267	1.0	0.4	0.4	0.8	0.8
K07175	sample1	61102	1.0	0.25	0.25	1.0	0.5
K07175	sample2	61102	1.0	0.25	0.25	1.0	0.5
K07173	sample1	290426	1.0	0.1	0.1	0.2	0.1
K07173	sample1	265267	1.0	0.4	0.4	0.8	0.4
K07173	sample2	248563	1.0	0.5	0.5	1.0	0.5
K07170	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K07170	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K07170	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K07170	sample2	61102	1.0	0.25	0.25	1.0	0.25
K07171	sample1	290426	1.0	0.1	0.1	1.0	0.0909090909091
K07171	sample2	248563	2.0	0.5	1.0	1.0	0.909090909091
K07178	sample1	61102	1.0	0.25	0.25	1.0	0.5
K07178	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00198	sample2	248563	1.0	0.5	0.5	1.0	1.0
K06405	sample2	248563	1.0	0.5	0.5	1.0	1.0
K10109	sample1	265267	1.0	0.4	0.4	1.0	1.0
K10108	sample1	265267	1.0	0.4	0.4	1.0	1.0
K01826	sample1	61102	1.0	0.25	0.25	1.0	0.5
K01826	sample2	61102	1.0	0.25	0.25	1.0	0.5
K01825	sample1	61102	4.0	0.25	1.0	1.0	0.5
K01825	sample2	61102	4.0	0.25	1.0	1.0	0.5
K01823	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K01823	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K01823	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K01823	sample2	61102	1.0	0.25	0.25	1.0	0.25
K01821	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K01821	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K01821	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K01821	sample2	61102	1.0	0.25	0.25	1.0	0.25
K00998	sample1	290426	1.0	0.1	0.1	0.285714285714	0.166666666667
K00998	sample1	61102	1.0	0.25	0.25	0.714285714286	0.416666666667
K00998	sample2	61102	1.0	0.25	0.25	1.0	0.416666666667
K00995	sample1	290426	1.0	0.1	0.1	0.1	0.04
K00995	sample1	265267	1.0	0.4	0.4	0.4	0.16
K00995	sample1	61102	2.0	0.25	0.5	0.5	0.2
K00995	sample2	248563	2.0	0.5	1.0	0.666666666667	0.4
K00995	sample2	61102	2.0	0.25	0.5	0.333333333333	0.2
K00997	sample1	290426	1.0	0.1	0.1	0.2	0.2
K00997	sample1	265267	1.0	0.4	0.4	0.8	0.8
K00991	sample1	290426	1.0	0.1	0.1	0.285714285714	0.0909090909091
K00991	sample1	61102	1.0	0.25	0.25	0.714285714286	0.227272727273
K00991	sample2	248563	1.0	0.5	0.5	0.666666666667	0.454545454545
K00991	sample2	61102	1.0	0.25	0.25	0.333333333333	0.227272727273
K00990	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00990	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00992	sample1	290426	1.0	0.1	0.1	1.0	1.0
K02622	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K02622	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K02622	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K02622	sample2	61102	1.0	0.25	0.25	1.0	0.25
K02625	sample1	61102	1.0	0.25	0.25	1.0	0.5
K02625	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03564	sample1	290426	1.0	0.1	0.1	0.285714285714	0.166666666667
K03564	sample1	61102	1.0	0.25	0.25	0.714285714286	0.416666666667
K03564	sample2	61102	1.0	0.25	0.25	1.0	0.416666666667
K13489	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13489	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13488	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13488	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13483	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13483	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13482	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13482	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13481	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13481	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13486	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13486	sample2	61102	1.0	0.25	0.25	1.0	0.5
K14682	sample1	61102	1.0	0.25	0.25	1.0	0.5
K14682	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03469	sample1	290426	2.0	0.1	0.2	0.444444444444	0.166666666667
K03469	sample1	61102	1.0	0.25	0.25	0.555555555556	0.208333333333
K03469	sample2	248563	1.0	0.5	0.5	0.666666666667	0.416666666667
K03469	sample2	61102	1.0	0.25	0.25	0.333333333333	0.208333333333
K03466	sample1	290426	2.0	0.1	0.2	0.235294117647	0.125
K03466	sample1	265267	1.0	0.4	0.4	0.470588235294	0.25
K03466	sample1	61102	1.0	0.25	0.25	0.294117647059	0.15625
K03466	sample2	248563	1.0	0.5	0.5	0.666666666667	0.3125
K03466	sample2	61102	1.0	0.25	0.25	0.333333333333	0.15625
K01649	sample1	290426	1.0	0.1	0.1	0.285714285714	0.0909090909091
K01649	sample1	61102	1.0	0.25	0.25	0.714285714286	0.227272727273
K01649	sample2	248563	1.0	0.5	0.5	0.666666666667	0.454545454545
K01649	sample2	61102	1.0	0.25	0.25	0.333333333333	0.227272727273
K01643	sample1	265267	1.0	0.4	0.4	1.0	1.0
K01640	sample1	290426	1.0	0.1	0.1	0.166666666667	0.0909090909091
K01640	sample1	61102	2.0	0.25	0.5	0.833333333333	0.454545454545
K01640	sample2	61102	2.0	0.25	0.5	1.0	0.454545454545
K01641	sample1	265267	1.0	0.4	0.4	1.0	1.0
K01647	sample1	290426	2.0	0.1	0.2	0.444444444444	0.166666666667
K01647	sample1	61102	1.0	0.25	0.25	0.555555555556	0.208333333333
K01647	sample2	248563	1.0	0.5	0.5	0.666666666667	0.416666666667
K01647	sample2	61102	1.0	0.25	0.25	0.333333333333	0.208333333333
K01644	sample1	265267	1.0	0.4	0.4	0.615384615385	0.444444444444
K01644	sample1	61102	1.0	0.25	0.25	0.384615384615	0.277777777778
K01644	sample2	61102	1.0	0.25	0.25	1.0	0.277777777778
K02841	sample1	61102	1.0	0.25	0.25	1.0	0.5
K02841	sample2	61102	1.0	0.25	0.25	1.0	0.5
K02843	sample1	61102	1.0	0.25	0.25	1.0	0.5
K02843	sample2	61102	1.0	0.25	0.25	1.0	0.5
K02844	sample1	61102	1.0	0.25	0.25	1.0	0.5
K02844	sample2	61102	1.0	0.25	0.25	1.0	0.5
K01581	sample1	61102	1.0	0.25	0.25	1.0	0.5
K01581	sample2	61102	1.0	0.25	0.25	1.0	0.5
K02659	sample1	61102	1.0	0.25	0.25	1.0	0.5
K02659	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13490	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13490	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13491	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13491	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03644	sample1	290426	1.0	0.1	0.1	0.285714285714	0.166666666667
K03644	sample1	61102	1.0	0.25	0.25	0.714285714286	0.416666666667
K03644	sample2	61102	1.0	0.25	0.25	1.0	0.416666666667
K03646	sample1	61102	1.0	0.25	0.25	1.0	0.5
K03646	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03647	sample1	265267	2.0	0.4	0.8	1.0	1.0
K03640	sample1	61102	1.0	0.25	0.25	1.0	0.5
K03640	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03641	sample1	61102	1.0	0.25	0.25	1.0	0.5
K03641	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03642	sample1	61102	2.0	0.25	0.5	1.0	0.5
K03642	sample2	61102	2.0	0.25	0.5	1.0	0.5
K03643	sample1	61102	1.0	0.25	0.25	1.0	0.5
K03643	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03648	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K03648	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K03648	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K03648	sample2	61102	1.0	0.25	0.25	1.0	0.25
K03649	sample1	290426	1.0	0.1	0.1	1.0	1.0
K07345	sample1	61102	1.0	0.25	0.25	1.0	0.5
K07345	sample2	61102	1.0	0.25	0.25	1.0	0.5
K07347	sample1	61102	1.0	0.25	0.25	1.0	0.5
K07347	sample2	61102	1.0	0.25	0.25	1.0	0.5
K07346	sample1	61102	1.0	0.25	0.25	1.0	0.5
K07346	sample2	61102	1.0	0.25	0.25	1.0	0.5
K06968	sample1	61102	1.0	0.25	0.25	1.0	0.5
K06968	sample2	61102	1.0	0.25	0.25	1.0	0.5
K06969	sample1	290426	1.0	0.1	0.1	0.1	0.04
K06969	sample1	265267	1.0	0.4	0.4	0.4	0.16
K06969	sample1	61102	2.0	0.25	0.5	0.5	0.2
K06969	sample2	248563	2.0	0.5	1.0	0.666666666667	0.4
K06969	sample2	61102	2.0	0.25	0.5	0.333333333333	0.2
K06962	sample1	290426	1.0	0.1	0.1	0.2	0.2
K06962	sample1	265267	1.0	0.4	0.4	0.8	0.8
K06960	sample1	290426	1.0	0.1	0.1	0.2	0.1
K06960	sample1	265267	1.0	0.4	0.4	0.8	0.4
K06960	sample2	248563	1.0	0.5	0.5	1.0	0.5
K06966	sample1	290426	1.0	0.1	0.1	0.117647058824	0.0625
K06966	sample1	61102	3.0	0.25	0.75	0.882352941176	0.46875
K06966	sample2	61102	3.0	0.25	0.75	1.0	0.46875
K06967	sample1	290426	1.0	0.1	0.1	0.2	0.1
K06967	sample1	265267	1.0	0.4	0.4	0.8	0.4
K06967	sample2	248563	1.0	0.5	0.5	1.0	0.5
K08995	sample1	61102	1.0	0.25	0.25	1.0	0.5
K08995	sample2	61102	1.0	0.25	0.25	1.0	0.5
K08994	sample1	61102	2.0	0.25	0.5	1.0	0.5
K08994	sample2	61102	2.0	0.25	0.5	1.0	0.5
K08993	sample1	61102	1.0	0.25	0.25	1.0	0.5
K08993	sample2	61102	1.0	0.25	0.25	1.0	0.5
K08998	sample1	290426	1.0	0.1	0.1	0.285714285714	0.0909090909091
K08998	sample1	61102	1.0	0.25	0.25	0.714285714286	0.227272727273
K08998	sample2	248563	1.0	0.5	0.5	0.666666666667	0.454545454545
K08998	sample2	61102	1.0	0.25	0.25	0.333333333333	0.227272727273
K05921	sample1	61102	3.0	0.25	0.75	1.0	0.5
K05921	sample2	61102	3.0	0.25	0.75	1.0	0.5
K00340	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00340	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00341	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00341	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00343	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00343	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00344	sample1	290426	1.0	0.1	0.1	0.166666666667	0.0909090909091
K00344	sample1	61102	2.0	0.25	0.5	0.833333333333	0.454545454545
K00344	sample2	61102	2.0	0.25	0.5	1.0	0.454545454545
K00697	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00697	sample2	61102	1.0	0.25	0.25	1.0	0.5
K05337	sample1	290426	1.0	0.1	0.1	0.2	0.1
K05337	sample1	265267	1.0	0.4	0.4	0.8	0.4
K05337	sample2	248563	1.0	0.5	0.5	1.0	0.5
K02106	sample1	290426	1.0	0.1	0.1	0.285714285714	0.166666666667
K02106	sample1	61102	1.0	0.25	0.25	0.714285714286	0.416666666667
K02106	sample2	61102	1.0	0.25	0.25	1.0	0.416666666667
K05823	sample1	290426	1.0	0.1	0.1	0.2	0.2
K05823	sample1	265267	1.0	0.4	0.4	0.8	0.8
K05820	sample1	61102	1.0	0.25	0.25	1.0	0.5
K05820	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00525	sample1	290426	2.0	0.1	0.2	0.181818181818	0.0952380952381
K00525	sample1	265267	1.0	0.4	0.4	0.363636363636	0.190476190476
K00525	sample1	61102	2.0	0.25	0.5	0.454545454545	0.238095238095
K00525	sample2	248563	1.0	0.5	0.5	0.5	0.238095238095
K00525	sample2	61102	2.0	0.25	0.5	0.5	0.238095238095
K00526	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K00526	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K00526	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K00526	sample2	61102	1.0	0.25	0.25	1.0	0.25
K00527	sample1	265267	1.0	0.4	0.4	1.0	0.285714285714
K00527	sample2	248563	2.0	0.5	1.0	1.0	0.714285714286
K00520	sample1	290426	2.0	0.1	0.2	1.0	1.0
K00523	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00523	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00528	sample1	61102	2.0	0.25	0.5	1.0	0.333333333333
K00528	sample2	248563	1.0	0.5	0.5	0.5	0.333333333333
K00528	sample2	61102	2.0	0.25	0.5	0.5	0.333333333333
K00529	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00529	sample2	61102	1.0	0.25	0.25	1.0	0.5
K03453	sample1	290426	1.0	0.1	0.1	0.285714285714	0.166666666667
K03453	sample1	61102	1.0	0.25	0.25	0.714285714286	0.416666666667
K03453	sample2	61102	1.0	0.25	0.25	1.0	0.416666666667
K00796	sample1	290426	1.0	0.1	0.1	0.133333333333	0.1
K00796	sample1	265267	1.0	0.4	0.4	0.533333333333	0.4
K00796	sample1	61102	1.0	0.25	0.25	0.333333333333	0.25
K00796	sample2	61102	1.0	0.25	0.25	1.0	0.25
K00027	sample1	290426	1.0	0.1	0.1	0.2	0.0666666666667
K00027	sample1	265267	1.0	0.4	0.4	0.8	0.266666666667
K00027	sample2	248563	2.0	0.5	1.0	1.0	0.666666666667
K00794	sample1	290426	1.0	0.1	0.1	0.285714285714	0.0909090909091
K00794	sample1	61102	1.0	0.25	0.25	0.714285714286	0.227272727273
K00794	sample2	248563	1.0	0.5	0.5	0.666666666667	0.454545454545
K00794	sample2	61102	1.0	0.25	0.25	0.333333333333	0.227272727273
K00793	sample1	290426	1.0	0.1	0.1	0.285714285714	0.0909090909091
K00793	sample1	61102	1.0	0.25	0.25	0.714285714286	0.227272727273
K00793	sample2	248563	1.0	0.5	0.5	0.666666666667	0.454545454545
K00793	sample2	61102	1.0	0.25	0.25	0.333333333333	0.227272727273
K00791	sample1	290426	1.0	0.1	0.1	0.133333333333	0.0666666666667
K00791	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K00791	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K00791	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K00791	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K00790	sample1	290426	2.0	0.1	0.2	0.16	0.08
K00790	sample1	265267	2.0	0.4	0.8	0.64	0.32
K00790	sample1	61102	1.0	0.25	0.25	0.2	0.1
K00790	sample2	248563	2.0	0.5	1.0	0.8	0.4
K00790	sample2	61102	1.0	0.25	0.25	0.2	0.1
K00836	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00836	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00837	sample1	290426	1.0	0.1	0.1	1.0	1.0
K00832	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00832	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00833	sample1	61102	1.0	0.25	0.25	1.0	0.5
K00833	sample2	61102	1.0	0.25	0.25	1.0	0.5
K00831	sample1	265267	1.0	0.4	0.4	0.615384615385	0.285714285714
K00831	sample1	61102	1.0	0.25	0.25	0.384615384615	0.178571428571
K00831	sample2	248563	1.0	0.5	0.5	0.666666666667	0.357142857143
K00831	sample2	61102	1.0	0.25	0.25	0.333333333333	0.178571428571
K00839	sample1	290426	1.0	0.1	0.1	1.0	1.0
K01126	sample1	290426	5.0	0.1	0.5	0.357142857143	0.208333333333
K01126	sample1	265267	1.0	0.4	0.4	0.285714285714	0.166666666667
K01126	sample1	61102	2.0	0.25	0.5	0.357142857143	0.208333333333
K01126	sample2	248563	1.0	0.5	0.5	0.5	0.208333333333
K01126	sample2	61102	2.0	0.25	0.5	0.5	0.208333333333
K01129	sample1	61102	1.0	0.25	0.25	1.0	0.25
K01129	sample2	248563	1.0	0.5	0.5	0.666666666667	0.5
K01129	sample2	61102	1.0	0.25	0.25	0.333333333333	0.25
K02470	sample1	290426	1.0	0.1	0.1	0.133333333333	0.05
K02470	sample1	265267	1.0	0.4	0.4	0.533333333333	0.2
K02470	sample1	61102	1.0	0.25	0.25	0.333333333333	0.125
K02470	sample2	248563	2.0	0.5	1.0	0.8	0.5
K02470	sample2	61102	1.0	0.25	0.25	0.2	0.125
K02471	sample1	61102	1.0	0.25	0.25	1.0	0.5
K02471	sample2	61102	1.0	0.25	0.25	1.0	0.5
K02474	sample1	290426	1.0	0.1	0.1	1.0	1.0
K01267	sample1	61102	1.0	0.25	0.25	1.0	0.5
K01267	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13292	sample1	290426	1.0	0.1	0.1	0.133333333333	0.0666666666667
K13292	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K13292	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K13292	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K13292	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K11749	sample1	290426	1.0	0.1	0.1	0.133333333333	0.0666666666667
K11749	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K11749	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K11749	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K11749	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K11741	sample1	290426	2.0	0.1	0.2	0.444444444444	0.285714285714
K11741	sample1	61102	1.0	0.25	0.25	0.555555555556	0.357142857143
K11741	sample2	61102	1.0	0.25	0.25	1.0	0.357142857143
K13924	sample1	61102	2.0	0.25	0.5	1.0	0.5
K13924	sample2	61102	2.0	0.25	0.5	1.0	0.5
K13926	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13926	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13928	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13928	sample2	61102	1.0	0.25	0.25	1.0	0.5
K13929	sample1	61102	1.0	0.25	0.25	1.0	0.5
K13929	sample2	61102	1.0	0.25	0.25	1.0	0.5
K09923	sample1	61102	1.0	0.25	0.25	1.0	0.5
K09923	sample2	61102	1.0	0.25	0.25	1.0	0.5
K06201	sample1	265267	1.0	0.4	0.4	1.0	1.0
K06200	sample1	290426	1.0	0.1	0.1	0.285714285714	0.0909090909091
K06200	sample1	61102	1.0	0.25	0.25	0.714285714286	0.227272727273
K06200	sample2	248563	1.0	0.5	0.5	0.666666666667	0.454545454545
K06200	sample2	61102	1.0	0.25	0.25	0.333333333333	0.227272727273
K06207	sample1	290426	1.0	0.1	0.1	0.133333333333	0.0666666666667
K06207	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K06207	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K06207	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K06207	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K06206	sample1	61102	1.0	0.25	0.25	1.0	0.25
K06206	sample2	248563	1.0	0.5	0.5	0.666666666667	0.5
K06206	sample2	61102	1.0	0.25	0.25	0.333333333333	0.25
K06205	sample1	61102	1.0	0.25	0.25	1.0	0.5
K06205	sample2	61102	1.0	0.25	0.25	1.0	0.5
K09924	sample1	61102	1.0	0.25	0.25	1.0	0.5
K09924	sample2	61102	1.0	0.25	0.25	1.0	0.5
K06208	sample1	290426	1.0	0.1	0.1	1.0	1.0
K00759	sample1	290426	1.0	0.1	0.1	0.133333333333	0.0666666666667
K00759	sample1	265267	1.0	0.4	0.4	0.533333333333	0.266666666667
K00759	sample1	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K00759	sample2	248563	1.0	0.5	0.5	0.666666666667	0.333333333333
K00759	sample2	61102	1.0	0.25	0.25	0.333333333333	0.166666666667
K00757	sample2	248563	1.0	0.5	0.5	1.0	1.0
K00756	sample1	290426	1.0	0.1	0.1	0.2	0.1
